ColorID,ACCode,LValue,AValue,BValue,RGB
49603,"FNN.011.835",8.9295727999999997e+01,1.9155000000000000e-01,1.6833730000000000e+00,"E2E0DB"
49604,"DNN.012.814",8.7181923999999995e+01,1.4126320000000001e+00,1.4158660000000001e+00,"DEDAD6"
49611,"D16.276.205",2.6260003000000001e+01,1.5252211000000001e+01,1.6627196000000001e+01,"5A3525"
49636,"E1N.030.769",8.2670563000000001e+01,2.0437379999999998e+00,3.8546529999999999e+00,"D5CCC5"
49653,"D86.125.619",6.7607962000000001e+01,8.4013399999999994e+00,1.3409554999999999e+01,"BD9F8C"
49684,"E6N.044.721",7.7878568000000001e+01,2.0407920000000002e+00,5.5917820000000003e+00,"C9BFB5"
49687,"E7N.085.584",6.4184212000000002e+01,3.3380540000000001e+00,9.4289450000000006e+00,"A8998A"
49698,"F18.318.260",3.1750976999999999e+01,4.9274290000000001e+00,2.2693197999999999e+01,"5D4726"
49700,"F0N.096.755",8.1252140999999995e+01,3.2380059999999999e+00,1.2756560000000000e+01,"DAC7B1"
49701,"E76.104.703",7.6028149999999997e+01,4.3637779999999999e+00,1.3041608999999999e+01,"CDB8A2"
49715,"F4N.085.822",8.7956188999999995e+01,1.8968750000000001e+00,1.2159333000000000e+01,"EADBC4"
49716,"F10.112.762",8.1969712999999999e+01,3.5664829999999998e+00,1.4931063000000000e+01,"DEC9AF"
49718,"E76.183.583",6.4041538000000003e+01,6.7883370000000003e+00,2.0246704999999999e+01,"B49677"
49719,"E49.230.497",5.5410052000000000e+01,9.4806200000000000e+00,2.2743921000000000e+01,"A27E5D"
49742,"F36.148.688",7.4575850000000003e+01,3.1199659999999998e+00,1.8483581999999998e+01,"CAB595"
49748,"F4N.045.729",7.8696524999999994e+01,9.4176599999999999e-01,5.9686009999999996e+00,"C9C2B6"
49751,"F3N.086.587",6.4489594999999994e+01,1.6503390000000000e+00,9.7199600000000004e+00,"A79B8A"
49755,"F0N.043.729",7.8650142000000002e+01,1.4056190000000000e+00,5.6657729999999997e+00,"CAC2B7"
49760,"F08.146.453",5.1021172999999997e+01,3.3926740000000000e+00,1.3963782000000000e+01,"887761"
49771,"F3N.080.748",8.0540298000000007e+01,1.7428880000000000e+00,1.0642016999999999e+01,"D3C6B3"
49772,"F37.100.710",7.6751671000000002e+01,2.1083780000000001e+00,1.2783787999999999e+01,"CBBBA5"
49803,"GNN.029.814",8.7129672999999997e+01,-1.0647150000000001e+00,4.0501009999999997e+00,"DCDBD1"
49825,"M6N.069.320",3.7742952000000002e+01,-5.3552689999999998e+00,5.4025100000000004e-01,"505B57"
49831,"JNN.023.617",6.7405501000000001e+01,-1.8486270000000000e+00,2.2042150000000000e+00,"A2A59F"
49836,"KNN.012.705",7.6206417999999999e+01,-1.3446400000000001e+00,1.1006990000000001e+00,"BABDB8"
232379,"BNN.028.737",7.9492559999999997e+01,4.6123070000000004e+00,1.7468640000000000e+00,"CFC2C0"
232380,"B0N.038.214",2.7107029000000001e+01,3.6226189999999998e+00,1.0506070000000001e+00,"463E3E"
232381,"B6N.045.744",8.0128945999999999e+01,6.9516229999999997e+00,3.2009319999999999e+00,"D7C2C0"
232382,"B7N.050.310",3.6775953999999999e+01,4.9128749999999997e+00,2.3732270000000000e+00,"605452"
232383,"B5N.053.510",5.6776387000000000e+01,6.7423900000000003e+00,2.9968210000000002e+00,"968482"
232384,"B6N.047.846",9.0331245999999993e+01,7.9738150000000001e+00,3.6450930000000001e+00,"F6DEDB"
232385,"B5N.072.714",7.7144488999999993e+01,1.1152506000000001e+01,4.7536269999999998e+00,"D7B7B5"
232386,"B2N.088.264",3.2125495999999998e+01,8.7763320000000000e+00,3.0597319999999999e+00,"5B4746"
232387,"B5N.091.783",8.4070319999999995e+01,1.4797984000000000e+01,6.3380390000000002e+00,"F2C8C5"
232388,"B6N.089.807",8.6486089000000007e+01,1.4584865000000001e+01,6.6627140000000002e+00,"F9CFCB"
232389,"B42.146.630",6.8747141999999997e+01,2.1283814000000000e+01,8.3324420000000003e+00,"D29A98"
232390,"B51.182.407",4.6496830000000003e+01,2.0831962000000001e+01,8.6966429999999999e+00,"946160"
232391,"B48.233.632",6.8971239999999995e+01,3.3693491000000002e+01,1.3803235000000001e+01,"E99090"
232392,"B37.286.308",3.6537474000000003e+01,2.9715814999999999e+01,1.1183999000000000e+01,"864145"
232393,"B46.323.261",3.1869384000000000e+01,3.1105278999999999e+01,1.2515313000000001e+01,"7B3538"
232394,"B52.341.388",4.4552174000000001e+01,3.8031449000000002e+01,1.6019663999999999e+01,"A84D50"
232395,"B53.358.220",2.7785381000000001e+01,3.2119532000000000e+01,1.3605917000000000e+01,"712A2E"
232396,"B54.370.514",5.7177992000000003e+01,4.7268970000000003e+01,2.0163374999999998e+01,"DB6468"
232397,"B55.385.499",5.5629502000000002e+01,4.8173636000000002e+01,2.0814526999999998e+01,"D85F63"
232398,"B46.373.205",2.6241116999999999e+01,3.3092913000000003e+01,1.3321691000000000e+01,"6E252B"
232399,"B53.373.256",3.1309457999999999e+01,3.5122968999999998e+01,1.4980259000000000e+01,"7F2F34"
232400,"B55.400.483",5.4075769999999999e+01,4.9275570000000002e+01,2.1218581000000000e+01,"D4595F"
232401,"B51.386.405",4.6219864999999999e+01,4.3997866000000002e+01,1.8464820000000000e+01,"B54B50"
232402,"B49.393.450",5.0759652000000003e+01,4.7194678000000003e+01,1.9481075000000001e+01,"C75359"
232403,"B51.384.191",2.4837353000000000e+01,3.3101607999999999e+01,1.3836209000000000e+01,"6B2227"
232404,"B47.414.273",3.3030259000000001e+01,4.0314255000000003e+01,1.6413443999999998e+01,"8A2D35"
232405,"B57.472.314",3.7149864000000001e+01,4.7599998999999997e+01,2.0878520000000002e+01,"A02D38"
232406,"B55.485.397",4.5413792999999998e+01,5.4400103999999999e+01,2.3411580000000001e+01,"C13A47"
232407,"B6N.045.829",8.8657274999999998e+01,7.5363210000000000e+00,3.4860620000000000e+00,"F0DAD7"
232408,"B7N.045.529",5.8647581000000002e+01,5.7000880000000000e+00,2.7806160000000002e+00,"998A87"
232409,"B8N.058.669",7.2625955000000005e+01,8.2043610000000005e+00,4.2155379999999996e+00,"C5ADA9"
232410,"B5N.059.586",6.4361070999999995e+01,8.1471509999999991e+00,3.4484439999999998e+00,"AD9795"
232411,"B6N.067.804",8.6156384000000003e+01,1.0948252999999999e+01,4.8941840000000001e+00,"F0D0CD"
232412,"B5N.059.161",2.1801504000000001e+01,4.8040279999999997e+00,2.0742919999999998e+00,"3D3231"
232413,"B7N.070.755",8.1275439000000006e+01,1.0764430000000001e+01,5.4210300000000000e+00,"E2C3BF"
232612,"C23.194.652",7.0903559999999999e+01,2.4423141000000001e+01,1.6197858000000000e+01,"E19D90"
232613,"C00.190.701",7.5854208000000000e+01,2.6321276000000001e+01,1.5197447000000000e+01,"F2A99F"
232614,"C06.196.709",7.6604618000000002e+01,2.6982050000000001e+01,1.6213031999999998e+01,"F6AA9F"
232615,"C05.220.444",5.0153044999999999e+01,2.3495625000000000e+01,1.4008663000000000e+01,"A46860"
232616,"C15.241.649",7.0679563000000002e+01,3.0825887999999999e+01,1.9483429999999998e+01,"EC978A"
232617,"B88.207.174",2.3145098999999998e+01,1.6171444000000001e+01,8.6927389999999995e+00,"512D2A"
232618,"C12.233.524",5.8167234000000001e+01,2.6653846000000001e+01,1.6566186999999999e+01,"C0796F"
232619,"C04.311.471",5.2818694999999998e+01,3.4318998000000001e+01,2.0336186000000001e+01,"BD655C"
232620,"C15.353.556",6.1331755999999999e+01,4.1396622000000001e+01,2.6234983000000000e+01,"E17467"
232621,"C09.389.428",4.8513832000000001e+01,4.0414557000000002e+01,2.4674458999999999e+01,"B9544B"
232622,"C11.386.505",5.6286582000000003e+01,4.3348000999999996e+01,2.6856233000000000e+01,"D5655A"
232623,"B91.361.180",2.3722823000000002e+01,2.8199960000000001e+01,1.5478258000000000e+01,"622422"
232624,"B92.385.198",2.5559515000000001e+01,3.0865196000000001e+01,1.7039500000000000e+01,"6B2624"
232625,"C13.448.283",3.4050089000000000e+01,3.8583055999999999e+01,2.4175107000000001e+01,"8D312B"
232626,"C14.451.253",3.1005132000000000e+01,3.7187680000000000e+01,2.3388798999999999e+01,"822B26"
232627,"C08.521.385",4.4278939000000001e+01,5.1668877999999999e+01,3.1292665000000000e+01,"BC3B37"
232628,"C01.485.262",3.1937400000000000e+01,4.1728938999999997e+01,2.4308439000000000e+01,"8A2827"
232629,"B94.508.267",3.2433661000000001e+01,4.4737715999999999e+01,2.5006837000000001e+01,"8F2427"
232630,"C13.557.448",5.0521883000000003e+01,5.8668266000000003e+01,3.6666429999999998e+01,"D9413D"
232631,"C15.588.380",4.3774391999999999e+01,5.7041162000000000e+01,3.6042366000000001e+01,"C1302F"
232632,"C20.601.323",3.8027475000000003e+01,5.3638286000000001e+01,3.4851778000000003e+01,"AB2424"
232633,"C2N.033.846",9.0380065999999999e+01,4.9309500000000002e+00,3.2122760000000001e+00,"F0E0DC"
232634,"B9N.041.308",3.6510973999999997e+01,3.8146719999999998e+00,2.1998780000000000e+00,"5E5452"
232635,"C4N.042.867",9.2407325000000000e+01,6.1516019999999996e+00,4.4739110000000002e+00,"F9E5DF"
232636,"B8N.044.214",2.7178478999999999e+01,3.7162050000000000e+00,1.9535410000000000e+00,"473E3D"
232637,"C5N.056.742",7.9923033000000004e+01,7.1350350000000002e+00,5.5674310000000000e+00,"D8C2BB"
232638,"C4N.052.850",9.0762821000000002e+01,7.3517440000000001e+00,5.5355549999999996e+00,"F7E0D9"
232639,"C2N.085.708",7.6584293000000002e+01,1.1359273999999999e+01,7.4337949999999999e+00,"D7B6AE"
232640,"C2N.083.751",8.0857561000000004e+01,1.1289588000000000e+01,7.6092570000000004e+00,"E4C1BA"
250722,"XNN.009.412",4.6978639000000001e+01,1.1046190000000000e+00,-6.9934799999999997e-01,"716F70"
250723,"D95.227.339",3.9699714999999998e+01,1.0539315000000000e+01,1.7809828000000000e+01,"775740"
250725,"T0N.092.357",4.1490166000000002e+01,-1.9053739999999999e+00,-7.1415629999999997e+00,"58636D"
250726,"D29.206.307",3.6451815000000003e+01,1.2547682999999999e+01,1.4619526000000000e+01,"704E3E"
250728,"D90.175.298",3.5535547000000001e+01,7.8838210000000002e+00,1.2928019000000001e+01,"674F3F"
250729,"G22.155.309",3.6685859999999998e+01,-7.0109900000000003e-01,1.1857203000000000e+01,"5D5643"
250730,"E08.120.320",3.7748669999999997e+01,5.0920480000000001e+00,9.2760870000000004e+00,"675649"
250731,"D38.188.276",3.3355994000000003e+01,1.0549901000000000e+01,1.2914137000000000e+01,"65483A"
250732,"J21.165.264",3.2185068000000001e+01,-6.5747020000000003e+00,1.0010463000000000e+01,"474E3B"
250733,"L4N.046.303",3.6011403999999999e+01,-3.3588410000000000e+00,1.4838450000000001e+00,"505652"
250735,"G3N.097.864",9.2108878000000004e+01,-1.4417759999999999e+00,1.4447891000000000e+01,"F1E8CB"
250737,"L32.102.836",8.9344329999999999e+01,-1.4479817000000001e+01,6.8049650000000002e+00,"C8E8D1"
250738,"P93.115.804",8.6136266000000006e+01,-1.2312922000000000e+01,-6.8417909999999997e+00,"B6DFE2"
250739,"A6N.082.795",8.5239295999999996e+01,1.4634981000000000e+01,2.6091350000000002e+00,"F3CCCF"
250741,"G03.360.834",8.9154538000000002e+01,-4.7072900000000001e-01,5.1951816000000001e+01,"FEDE7A"
250742,"F63.130.854",9.1171549999999996e+01,1.8361799999999999e+00,1.8972210000000000e+01,"F8E3C0"
250743,"G25.130.859",9.1648940999999994e+01,-1.2783929999999999e+00,1.9202560999999999e+01,"F3E7C1"
250744,"F89.130.844",9.0132270000000005e+01,5.2628200000000003e-01,1.8933083000000000e+01,"F2E1BD"
250745,"Q0N.065.818",8.7532127000000003e+01,-6.9132369999999996e+00,-4.1371029999999998e+00,"C9E0E1"
250747,"G31.198.866",9.2310834000000000e+01,-2.4571070000000002e+00,2.9440792999999999e+01,"F9E9AF"
250748,"Z1N.070.806",8.6376581000000002e+01,1.2395549000000001e+01,-2.7424080000000002e+00,"EED1DC"
250749,"K59.146.812",8.6960182000000003e+01,-1.7935696000000000e+01,1.3046253000000000e+01,"C0E3BF"
250750,"R42.198.732",7.8978466999999995e+01,-1.2836478000000000e+01,-1.6037855000000000e+01,"95CCDF"
250751,"G3N.049.860",9.1766070999999997e+01,-5.8667300000000000e-01,7.3269549999999999e+00,"ECE7D8"
250752,"E9N.091.847",9.0429158999999999e+01,3.7564470000000001e+00,1.3067974000000000e+01,"F5E1C9"
250753,"P8N.043.839",8.9645743999999993e+01,-4.8640850000000002e+00,-2.5709540000000000e+00,"D5E5E4"
250756,"F77.146.854",9.1167225000000002e+01,1.2707970000000000e+00,2.1407872999999999e+01,"F8E4BB"
250757,"Q6N.073.810",8.6724807999999996e+01,-6.7018279999999999e+00,-5.4356720000000003e+00,"C6DEE1"
250758,"F67.168.842",8.9909560999999997e+01,2.0931899999999999e+00,2.4271585999999999e+01,"F8DFB3"
250759,"A0N.042.828",8.8522807999999998e+01,7.9229060000000002e+00,7.5423000000000004e-02,"EED9DD"
250760,"A0N.064.804",8.6197792000000007e+01,1.1655269000000001e+01,2.6088699999999998e-01,"EED0D6"
250761,"A3N.038.834",8.9119668000000004e+01,7.1713089999999999e+00,6.9625800000000004e-01,"EFDCDD"
250762,"A6N.056.828",8.8518414000000007e+01,1.0348098000000000e+01,1.7847180000000000e+00,"F4D8D9"
250763,"B2N.058.819",8.7630973999999995e+01,1.0204929999999999e+01,3.3557700000000001e+00,"F2D5D4"
250764,"B8N.052.830",8.8721008999999995e+01,8.2516820000000006e+00,4.3753739999999999e+00,"F2D9D5"
250765,"C1N.038.781",8.3892058000000006e+01,5.4208509999999999e+00,3.5065770000000001e+00,"DFCEC9"
250766,"C4N.059.806",8.6322891999999996e+01,8.0692170000000001e+00,5.9830649999999999e+00,"ECD3CB"
250767,"C72.371.360",4.1785319000000001e+01,2.9811834000000001e+01,2.5734221999999999e+01,"984D39"
250768,"C94.156.329",3.8626834000000002e+01,1.1173102000000000e+01,1.0830602000000001e+01,"725449"
250769,"D51.120.439",4.9620078999999997e+01,7.8832880000000003e+00,1.0331644000000001e+01,"8A7164"
250770,"D6N.050.811",8.6855334999999997e+01,4.5132729999999999e+00,6.3076809999999996e+00,"E7D6CC"
250771,"D90.355.596",6.5336123000000001e+01,2.2787175999999999e+01,3.7253950000000003e+01,"D78E5C"
250772,"D9N.048.842",8.9928251000000003e+01,3.7355600000000000e+00,6.4324659999999998e+00,"EFE0D4"
250773,"E3N.046.850",9.0750331000000003e+01,2.9735600000000000e+00,6.4462700000000002e+00,"F0E2D7"
250774,"E4N.057.750",8.0754829999999998e+01,3.2278750000000000e+00,7.3266140000000002e+00,"D4C6BA"
250775,"E54.367.468",5.2512110999999997e+01,1.4074171000000000e+01,3.5173881000000002e+01,"A47340"
250776,"E4N.079.831",8.8808107000000007e+01,4.6568839999999998e+00,1.0935710000000000e+01,"F1DCC9"
250777,"E5N.059.847",9.0426006999999998e+01,3.2704070000000001e+00,8.4010850000000001e+00,"F1E1D2"
250778,"E60.245.795",8.5243110000000001e+01,1.2587548000000000e+01,3.2895975999999997e+01,"FFCB96"
250779,"E69.190.782",8.3964434999999995e+01,9.0444800000000001e+00,2.5412046000000000e+01,"F3CAA1"
250780,"E84.103.842",8.9976967000000002e+01,4.5516430000000003e+00,1.4639366000000001e+01,"F6DFC5"
250781,"E85.134.818",8.7536969999999997e+01,5.7625050000000000e+00,1.8718420999999999e+01,"F4D7B7"
250782,"G12.540.805",8.6203213000000005e+01,-2.5532979999999998e+00,7.5916686999999996e+01,"F9D638"
250783,"G12.558.767",8.2420013999999995e+01,-2.5263420000000001e+00,7.5750303000000002e+01,"EDCB2B"
250784,"G15.548.795",8.5253574999999998e+01,-3.0649959999999998e+00,7.6473865000000004e+01,"F5D333"
250785,"G2N.048.856",9.1337940000000003e+01,-4.8627599999999999e-01,7.1186759999999998e+00,"EBE6D7"
250786,"G27.263.849",9.0696326999999997e+01,-2.7810000000000001e+00,3.8654380000000003e+01,"F9E499"
250787,"D0N.094.534",5.9121547000000000e+01,8.1828230000000008e+00,8.4878900000000002e+00,"A2897F"
250788,"E94.133.783",8.4020919000000006e+01,5.1017229999999998e+00,1.7990200999999999e+01,"E8CDAF"
250789,"E95.140.819",8.7684785000000005e+01,5.5195619999999996e+00,1.9615590000000001e+01,"F5D7B5"
250790,"E98.188.822",8.7916257000000002e+01,7.1674519999999999e+00,2.6364087000000001e+01,"FCD6A9"
250791,"F01.122.821",8.7862312000000003e+01,4.5425139999999997e+00,1.7139880999999999e+01,"F2D9BB"
250792,"F14.180.783",8.4083481000000006e+01,5.6154719999999996e+00,2.4571845000000000e+01,"EDCDA2"
250793,"F21.121.831",8.8823590999999993e+01,3.5797469999999998e+00,1.7228387000000001e+01,"F3DCBD"
250794,"F3N.093.841",8.9807128000000006e+01,2.2935270000000001e+00,1.3439037000000001e+01,"F1E0C7"
49844,"NNN.007.759",8.1615091000000007e+01,-1.0331920000000001e+00,-5.8243000000000003e-02,"C9CCC9"
49862,"RNN.016.610",6.6757913000000002e+01,-8.6132699999999995e-01,-1.3097090000000000e+00,"A0A3A3"
49869,"TNN.018.656",7.1369895000000000e+01,-2.5536100000000000e-01,-2.0514049999999999e+00,"ADAFB1"
49871,"TNN.023.545",6.0292411000000001e+01,-2.6819500000000002e-01,-2.4517950000000002e+00,"8F9294"
49872,"T3N.040.380",4.3775990999999998e+01,-6.0108300000000003e-01,-3.4458329999999999e+00,"64686C"
49875,"ONN.002.807",8.6479529999999997e+01,-1.5410399999999999e-01,-2.0448400000000000e-01,"D8D9D7"
49876,"ONN.000.698",7.5579245999999998e+01,5.0186000000000001e-02,-6.8885000000000002e-02,"BABAB9"
49878,"UNN.004.536",5.9329568000000002e+01,2.0053000000000001e-02,-5.1393100000000003e-01,"8E8F8F"
49880,"ONN.002.293",3.5088369000000000e+01,7.0509000000000002e-02,-2.3788699999999999e-01,"525352"
49892,"CNN.006.707",7.6497743000000000e+01,9.0663300000000002e-01,5.6948399999999999e-01,"BFBCBA"
49903,"F3N.030.440",4.9740160000000003e+01,4.9408900000000000e-01,2.8628190000000000e+00,"797671"
49905,"F1N.063.255",3.1242066000000001e+01,1.0070250000000001e+00,4.4923950000000001e+00,"4E4942"
49908,"FNN.028.665",7.2240634000000000e+01,6.4606500000000000e-01,3.4168440000000002e+00,"B5B1AA"
49910,"F3N.042.565",6.2236545999999997e+01,7.7677499999999999e-01,4.6150710000000004e+00,"9B968D"
49911,"F2N.061.450",5.0740678000000003e+01,1.2174119999999999e+00,5.7869840000000003e+00,"7F786E"
49923,"ENN.027.714",7.7145437999999999e+01,1.1161340000000000e+00,3.4711910000000001e+00,"C3BEB7"
49928,"E73.108.346",4.0317534000000002e+01,3.0378430000000001e+00,8.8655629999999999e+00,"6A5D50"
49934,"C8N.047.451",5.0864967000000000e+01,4.1478080000000004e+00,3.7351700000000001e+00,"837772"
49936,"D66.135.242",2.9957567000000001e+01,6.3520269999999996e+00,9.0683059999999998e+00,"554338"
49937,"D16.158.163",2.2059694000000000e+01,8.1917749999999998e+00,8.9110689999999995e+00,"453028"
51231,"U1N.065.713",7.7084795000000000e+01,2.8305300000000000e-01,-8.2420410000000004e+00,"B7BFCC"
51247,"D8N.081.646",7.0322811999999999e+01,5.7520379999999998e+00,8.8995490000000004e+00,"BDA89B"
52063,"Y78.337.484",5.4148456000000003e+01,4.5159516000000004e+01,-1.4851278000000001e+01,"C0619B"
52066,"B83.573.295",3.5279704000000002e+01,5.3667110999999998e+01,2.7989383000000000e+01,"A21B29"
52147,"A05.320.227",2.8414840000000002e+01,3.3392271999999998e+01,4.9604399999999998e-01,"712B43"
52150,"Y69.247.168",2.2565612000000002e+01,2.3768108999999999e+01,-8.4376320000000007e+00,"522842"
52162,"E02.450.642",6.9933834000000004e+01,2.8463239000000002e+01,4.9964793999999998e+01,"F0954F"
52171,"C65.652.396",4.5346212999999999e+01,5.5828046999999998e+01,4.6624699000000000e+01,"C6361E"
52196,"C31.127.144",2.0119698000000000e+01,8.5211500000000004e+00,5.9125310000000004e+00,"3F2C28"
52200,"F39.394.782",8.3929806999999997e+01,8.6580899999999996e+00,5.3863610999999999e+01,"FEC969"
52202,"E90.366.744",8.0149807999999993e+01,1.4152609000000000e+01,4.7783320000000003e+01,"F9BB6C"
52208,"E63.477.688",7.4514634000000001e+01,2.1739588000000001e+01,5.8135333000000003e+01,"F6A648"
52210,"F70.723.775",8.3280495000000002e+01,7.6094350000000004e+00,9.7868416999999994e+01,"FFC700"
52227,"E03.428.343",4.0096384000000000e+01,1.9165195000000001e+01,3.3940900999999997e+01,"885126"
52240,"J47.459.621",6.7813473999999999e+01,-3.3631661999999999e+01,4.4545943999999999e+01,"81B450"
52280,"P82.456.475",5.3276719999999997e+01,-3.5471010000000000e+01,-1.8392091000000001e+01,"00909D"
52289,"R39.371.246",3.0389503000000001e+01,-1.3758820999999999e+01,-1.6910747000000001e+01,"004F61"
52333,"T94.271.210",2.6788429000000001e+01,-3.0710799999999999e-01,-2.1773423000000001e+01,"244160"
52337,"XNN.015.817",8.7439538999999996e+01,2.2695720000000001e+00,-1.7830600000000001e+00,"DEDADD"
52349,"X58.197.293",3.5024509000000002e+01,1.9228877000000001e+01,-1.4099605000000000e+01,"674868"
52350,"XNN.015.863",9.2017972999999998e+01,2.3216079999999999e+00,-1.5798700000000001e+00,"EBE7E9"
52353,"X5N.069.710",7.6769805000000005e+01,9.4329809999999998e+00,-7.0292110000000001e+00,"CAB8C9"
52354,"X57.110.593",6.5098635000000002e+01,1.3806053000000000e+01,-1.0169312000000000e+01,"AF96AF"
52385,"ZNN.021.826",8.8337496000000002e+01,3.9223889999999999e+00,-8.3514299999999997e-01,"E5DBDE"
52388,"Y73.150.450",5.0781342000000002e+01,1.9407966999999999e+01,-6.6988139999999996e+00,"956E84"
52390,"ZNN.013.860",9.1748806000000002e+01,2.5136289999999999e+00,-2.9549300000000001e-01,"ECE6E6"
52423,"Z95.293.294",3.5183366999999997e+01,3.3409598000000003e+01,-3.7292799999999998e-01,"823C54"
52434,"A5N.041.781",8.3886668000000000e+01,7.4071819999999997e+00,9.8614599999999997e-01,"E0CDCE"
52463,"CNN.013.862",9.1990099999999998e+01,2.1911939999999999e+00,1.2763690000000001e+00,"EEE7E4"
